timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path,is_sqli,is_xss
2024-05-15T00:00:00.000Z,246.196.87.27,192.168.1.124,HTTPS,blocked,malicious,application,22662,SQLMap/1.6-dev,/secure?DROP TABLE,true,false
2024-11-12T00:00:00.000Z,21.22.188.125,192.168.1.179,ICMP,allowed,malicious,application,42842,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-05-09T00:00:00.000Z,192.168.1.150,192.168.1.242,SSH,allowed,malicious,application,7459,SQLMap/1.6-dev,/root?UNION SELECT,true,false
2024-03-07T00:00:00.000Z,207.12.187.118,192.168.1.142,FTP,blocked,malicious,application,27944,curl/7.64.1,/upload?UNION SELECT,true,false
2024-08-19T00:00:00.000Z,166.19.156.163,192.168.1.190,ICMP,allowed,malicious,firewall,34696,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-02-14T00:00:00.000Z,109.47.72.119,192.168.1.139,HTTP,blocked,malicious,firewall,43387,SQLMap/1.6-dev,/api/login?DROP TABLE,true,false
2024-07-07T00:00:00.000Z,55.139.34.186,192.168.1.2,FTP,allowed,malicious,firewall,35617,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/upload?DROP TABLE,true,false
2024-06-20T00:00:00.000Z,104.187.87.205,192.168.1.53,HTTP,allowed,malicious,ids,47588,Nmap Scripting Engine,/login?UNION SELECT,true,false
2024-01-18T00:00:00.000Z,216.197.199.15,192.168.1.163,HTTPS,blocked,malicious,firewall,45250,Nmap Scripting Engine,/login?DROP TABLE,true,false
2024-03-21T00:00:00.000Z,181.18.12.170,192.168.1.77,HTTP,blocked,malicious,ids,45386,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login?DROP TABLE,true,false
2024-06-09T00:00:00.000Z,249.129.196.46,192.168.1.21,HTTPS,allowed,malicious,application,14440,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure?UNION SELECT,true,false
2024-11-28T00:00:00.000Z,113.231.133.116,192.168.1.34,HTTPS,blocked,malicious,application,49673,Nmap Scripting Engine,/login?UNION SELECT,true,false
2024-10-25T00:00:00.000Z,130.234.28.223,192.168.1.145,HTTPS,blocked,malicious,application,26530,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth?UNION SELECT,true,false
2024-03-10T00:00:00.000Z,245.200.237.136,192.168.1.179,TCP,allowed,malicious,application,3417,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-01-05T00:00:00.000Z,43.68.136.224,192.168.1.99,ICMP,allowed,malicious,application,11076,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-11-21T00:00:00.000Z,192.168.1.166,192.168.1.230,SSH,allowed,malicious,firewall,9274,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
2024-03-31T00:00:00.000Z,192.168.1.192,192.168.1.21,SSH,blocked,malicious,ids,6125,curl/7.64.1,/root?UNION SELECT,true,false
2024-01-21T00:00:00.000Z,192.168.1.150,192.168.1.156,SSH,blocked,malicious,ids,31004,SQLMap/1.6-dev,/bin/bash?UNION SELECT,true,false
2024-05-13T00:00:00.000Z,252.166.26.16,192.168.1.251,UDP,allowed,malicious,application,34954,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-11-25T00:00:00.000Z,7.144.51.184,192.168.1.136,HTTP,blocked,malicious,ids,38642,SQLMap/1.6-dev,/admin?UNION SELECT,true,false
2024-03-04T00:00:00.000Z,192.168.1.139,192.168.1.222,SSH,blocked,malicious,firewall,40273,curl/7.64.1,/home/user?DROP TABLE,true,false
2024-09-30T00:00:00.000Z,166.19.156.163,192.168.1.72,HTTP,allowed,malicious,firewall,28788,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php?UNION SELECT,true,false
2024-12-21T00:00:00.000Z,31.64.58.17,192.168.1.106,SSH,blocked,malicious,application,731,SQLMap/1.6-dev,/bin/bash?UNION SELECT,true,false
2024-01-10T00:00:00.000Z,161.41.203.175,192.168.1.12,TCP,allowed,malicious,application,49425,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-07-06T00:00:00.000Z,163.214.94.42,192.168.1.164,UDP,blocked,malicious,ids,16901,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-04-17T00:00:00.000Z,207.105.49.25,192.168.1.44,UDP,blocked,malicious,firewall,33923,curl/7.64.1,/?UNION SELECT,true,false
2024-11-19T00:00:00.000Z,55.139.34.186,192.168.1.205,TCP,allowed,malicious,ids,4141,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-01-12T00:00:00.000Z,87.6.151.142,192.168.1.18,UDP,blocked,malicious,ids,15806,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-01-03T00:00:00.000Z,95.91.54.172,192.168.1.87,ICMP,blocked,malicious,ids,36316,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-10-27T00:00:00.000Z,192.168.1.116,192.168.1.20,SSH,allowed,malicious,firewall,22322,curl/7.64.1,/etc/passwd?UNION SELECT,true,false
2024-12-09T00:00:00.000Z,42.119.98.70,192.168.1.214,HTTP,blocked,malicious,ids,16372,Nmap Scripting Engine,/index.php?UNION SELECT,true,false
2024-05-29T00:00:00.000Z,192.168.1.216,192.168.1.30,SSH,blocked,malicious,firewall,35214,SQLMap/1.6-dev,/root?UNION SELECT,true,false
2024-09-20T00:00:00.000Z,161.77.216.164,192.168.1.7,HTTP,blocked,malicious,ids,10470,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login?UNION SELECT,true,false
2024-05-25T00:00:00.000Z,177.52.183.80,192.168.1.158,TCP,blocked,malicious,application,22900,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-07-14T00:00:00.000Z,62.225.146.243,192.168.1.239,SSH,blocked,malicious,firewall,5753,SQLMap/1.6-dev,/root?DROP TABLE,true,false
2024-02-18T00:00:00.000Z,126.5.29.238,192.168.1.253,HTTP,allowed,malicious,application,47997,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard?UNION SELECT,true,false
2024-11-19T00:00:00.000Z,88.29.76.112,192.168.1.184,FTP,blocked,malicious,ids,24542,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/upload?DROP TABLE,true,false
2024-05-30T00:00:00.000Z,192.168.1.150,192.168.1.224,SSH,blocked,malicious,firewall,10536,curl/7.64.1,/etc/passwd?UNION SELECT,true,false
2024-03-31T00:00:00.000Z,192.168.1.74,192.168.1.136,SSH,allowed,malicious,firewall,42123,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
2024-02-27T00:00:00.000Z,192.168.1.3,192.168.1.202,SSH,allowed,malicious,ids,44255,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/bin/bash?DROP TABLE,true,false
2024-03-07T00:00:00.000Z,207.105.49.25,192.168.1.161,TCP,blocked,malicious,ids,25666,curl/7.64.1,/?UNION SELECT,true,false
2024-01-13T00:00:00.000Z,71.63.58.36,192.168.1.234,HTTPS,blocked,malicious,application,33076,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config?DROP TABLE,true,false
2024-05-17T00:00:00.000Z,192.168.1.101,192.168.1.24,SSH,allowed,malicious,ids,6490,Nmap Scripting Engine,/bin/bash?UNION SELECT,true,false
2024-03-28T00:00:00.000Z,207.105.49.25,192.168.1.124,UDP,blocked,malicious,application,33526,curl/7.64.1,/?UNION SELECT,true,false
2024-02-03T00:00:00.000Z,192.168.1.245,192.168.1.116,SSH,blocked,malicious,application,34193,SQLMap/1.6-dev,/root?DROP TABLE,true,false
2024-10-24T00:00:00.000Z,21.22.188.125,192.168.1.186,HTTP,blocked,malicious,ids,36117,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login?DROP TABLE,true,false
2024-03-03T00:00:00.000Z,221.85.19.132,192.168.1.176,HTTPS,allowed,malicious,application,6497,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure?DROP TABLE,true,false
2024-10-11T00:00:00.000Z,62.225.146.243,192.168.1.229,HTTP,allowed,malicious,application,34571,SQLMap/1.6-dev,/login?DROP TABLE,true,false
2024-03-18T00:00:00.000Z,87.6.151.142,192.168.1.245,ICMP,blocked,malicious,firewall,8106,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-04-05T00:00:00.000Z,143.57.176.84,192.168.1.93,UDP,blocked,malicious,ids,22041,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-03-17T00:00:00.000Z,130.234.28.223,192.168.1.237,TCP,blocked,malicious,firewall,29853,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-12-05T00:00:00.000Z,57.115.151.72,192.168.1.126,HTTP,blocked,malicious,ids,1486,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin?UNION SELECT,true,false
2024-11-06T00:00:00.000Z,192.168.1.142,192.168.1.84,SSH,allowed,malicious,application,34019,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?UNION SELECT,true,false
2024-06-13T00:00:00.000Z,192.168.1.81,192.168.1.131,SSH,allowed,malicious,ids,16128,Nmap Scripting Engine,/bin/bash?UNION SELECT,true,false
2024-04-25T00:00:00.000Z,192.168.1.226,192.168.1.113,SSH,allowed,malicious,firewall,36255,SQLMap/1.6-dev,/home/user?DROP TABLE,true,false
2024-08-19T00:00:00.000Z,109.106.120.222,192.168.1.5,HTTP,allowed,malicious,firewall,11999,curl/7.64.1,/login?UNION SELECT,true,false
2024-01-11T00:00:00.000Z,192.168.1.74,192.168.1.78,SSH,allowed,malicious,application,24395,Nmap Scripting Engine,/root?UNION SELECT,true,false
2024-12-13T00:00:00.000Z,192.168.1.101,192.168.1.233,SSH,allowed,malicious,firewall,46451,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/etc/passwd?UNION SELECT,true,false
2024-01-25T00:00:00.000Z,207.41.179.109,192.168.1.167,UDP,allowed,malicious,ids,41272,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-02-10T00:00:00.000Z,41.117.1.245,192.168.1.2,TCP,blocked,malicious,application,32408,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-08-26T00:00:00.000Z,131.127.24.194,192.168.1.64,TCP,allowed,malicious,firewall,26336,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-11-16T00:00:00.000Z,192.168.1.129,192.168.1.235,SSH,blocked,malicious,application,48628,curl/7.64.1,/root?DROP TABLE,true,false
2024-05-27T00:00:00.000Z,103.172.167.96,192.168.1.44,UDP,allowed,malicious,ids,32114,curl/7.64.1,/?DROP TABLE,true,false
2024-03-23T00:00:00.000Z,138.32.250.237,192.168.1.147,TCP,allowed,malicious,application,21380,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-01-18T00:00:00.000Z,68.36.64.191,192.168.1.93,ICMP,allowed,malicious,ids,671,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-02-21T00:00:00.000Z,216.197.199.15,192.168.1.113,TCP,allowed,malicious,ids,33132,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-09-11T00:00:00.000Z,192.168.1.49,192.168.1.158,SSH,allowed,malicious,firewall,48066,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/home/user?DROP TABLE,true,false
2024-05-19T00:00:00.000Z,71.63.58.36,192.168.1.87,FTP,allowed,malicious,firewall,17427,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/upload?DROP TABLE,true,false
2024-04-01T00:00:00.000Z,238.139.194.187,192.168.1.106,TCP,allowed,malicious,application,3696,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-04-29T00:00:00.000Z,192.168.1.161,192.168.1.171,SSH,allowed,malicious,application,2763,SQLMap/1.6-dev,/etc/passwd?UNION SELECT,true,false
2024-01-19T00:00:00.000Z,192.168.1.53,192.168.1.23,SSH,allowed,malicious,ids,4184,SQLMap/1.6-dev,/root?DROP TABLE,true,false
2024-12-07T00:00:00.000Z,163.214.94.42,192.168.1.94,UDP,allowed,malicious,ids,6248,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-04-05T00:00:00.000Z,163.214.94.42,192.168.1.129,ICMP,allowed,malicious,ids,32691,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-05-25T00:00:00.000Z,96.196.42.139,192.168.1.156,TCP,allowed,malicious,firewall,11947,curl/7.64.1,/?UNION SELECT,true,false
2024-10-29T00:00:00.000Z,192.168.1.80,192.168.1.119,SSH,allowed,malicious,ids,20575,curl/7.64.1,/etc/passwd?UNION SELECT,true,false
2024-04-16T00:00:00.000Z,88.29.76.112,192.168.1.128,ICMP,allowed,malicious,firewall,16583,curl/7.64.1,/?DROP TABLE,true,false
2024-07-01T00:00:00.000Z,130.234.28.223,192.168.1.103,TCP,allowed,malicious,firewall,2057,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-11-07T00:00:00.000Z,166.19.156.163,192.168.1.67,SSH,blocked,malicious,firewall,9266,curl/7.64.1,/bin/bash?DROP TABLE,true,false
2024-12-21T00:00:00.000Z,137.197.33.33,192.168.1.253,HTTP,allowed,malicious,firewall,6496,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin?UNION SELECT,true,false
2024-06-16T00:00:00.000Z,139.215.4.249,192.168.1.4,HTTP,blocked,malicious,application,8945,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/index.php?UNION SELECT,true,false
2024-12-21T00:00:00.000Z,98.153.120.136,192.168.1.160,HTTP,blocked,malicious,firewall,26636,curl/7.64.1,/api/login?DROP TABLE,true,false
