timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path,is_sqli,is_xss
2024-01-30T00:00:00.000Z,208.223.2.195,192.168.1.164,UDP,blocked,malicious,ids,41711,curl/7.64.1,/?UNION SELECT,true,false
2024-02-29T00:00:00.000Z,192.168.1.206,192.168.1.22,SSH,blocked,malicious,firewall,18161,curl/7.64.1,/bin/bash?UNION SELECT,true,false
2024-11-21T00:00:00.000Z,156.109.247.55,192.168.1.176,FTP,blocked,malicious,application,25882,Nmap Scripting Engine,/upload?DROP TABLE,true,false
2024-10-24T00:00:00.000Z,235.165.118.37,192.168.1.158,HTTP,blocked,malicious,ids,1981,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/login?DROP TABLE,true,false
2024-04-14T00:00:00.000Z,150.110.230.150,192.168.1.49,UDP,blocked,malicious,application,25792,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-03-15T00:00:00.000Z,192.168.1.3,192.168.1.213,SSH,blocked,malicious,firewall,30227,curl/7.64.1,/home/user?DROP TABLE,true,false
2024-06-21T00:00:00.000Z,25.169.111.91,192.168.1.182,HTTPS,allowed,malicious,application,47988,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login?UNION SELECT,true,false
2024-07-24T00:00:00.000Z,192.168.1.59,192.168.1.41,SSH,allowed,malicious,application,46340,SQLMap/1.6-dev,/home/user?UNION SELECT,true,false
2024-08-03T00:00:00.000Z,252.166.26.16,192.168.1.175,SSH,allowed,malicious,ids,8464,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user?UNION SELECT,true,false
2024-02-03T00:00:00.000Z,122.63.201.122,192.168.1.51,UDP,blocked,malicious,firewall,28679,curl/7.64.1,/?DROP TABLE,true,false
2024-11-11T00:00:00.000Z,7.144.51.184,192.168.1.28,FTP,allowed,malicious,firewall,9443,curl/7.64.1,/upload?UNION SELECT,true,false
2024-05-14T00:00:00.000Z,193.69.197.165,192.168.1.184,TCP,blocked,malicious,application,14214,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-02-06T00:00:00.000Z,164.29.7.190,192.168.1.222,HTTP,allowed,malicious,application,15169,curl/7.64.1,/index.php?UNION SELECT,true,false
2024-11-15T00:00:00.000Z,141.26.13.167,192.168.1.129,TCP,allowed,malicious,application,5502,Nmap Scripting Engine,/?DROP TABLE,true,false
2024-07-19T00:00:00.000Z,57.115.151.72,192.168.1.64,TCP,allowed,malicious,ids,18273,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-03-18T00:00:00.000Z,235.165.118.37,192.168.1.109,HTTP,blocked,malicious,firewall,29753,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard?DROP TABLE,true,false
2024-03-04T00:00:00.000Z,103.93.57.36,192.168.1.171,HTTP,allowed,malicious,ids,2991,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login?UNION SELECT,true,false
2024-05-29T00:00:00.000Z,192.168.1.181,192.168.1.108,SSH,allowed,malicious,firewall,30612,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?UNION SELECT,true,false
2024-05-12T00:00:00.000Z,192.168.1.161,192.168.1.8,SSH,blocked,malicious,ids,43352,SQLMap/1.6-dev,/etc/passwd?DROP TABLE,true,false
2024-02-02T00:00:00.000Z,113.231.133.116,192.168.1.138,HTTPS,allowed,malicious,firewall,15079,Nmap Scripting Engine,/auth?DROP TABLE,true,false
2024-10-15T00:00:00.000Z,249.129.196.46,192.168.1.147,HTTPS,allowed,malicious,firewall,734,Nmap Scripting Engine,/secure?UNION SELECT,true,false
2024-06-25T00:00:00.000Z,246.196.87.27,192.168.1.248,HTTPS,allowed,malicious,application,20716,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/auth?UNION SELECT,true,false
2024-04-27T00:00:00.000Z,192.168.1.4,192.168.1.192,SSH,blocked,malicious,ids,38916,SQLMap/1.6-dev,/etc/passwd?DROP TABLE,true,false
2024-10-27T00:00:00.000Z,161.41.203.175,192.168.1.96,TCP,blocked,malicious,application,37523,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-03-20T00:00:00.000Z,221.28.64.50,192.168.1.44,TCP,allowed,malicious,ids,6964,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-05-11T00:00:00.000Z,192.168.1.59,192.168.1.238,SSH,allowed,malicious,firewall,26646,Nmap Scripting Engine,/root?DROP TABLE,true,false
2024-12-15T00:00:00.000Z,207.105.49.25,192.168.1.79,ICMP,blocked,malicious,application,48389,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-12-12T00:00:00.000Z,109.47.72.119,192.168.1.92,HTTP,allowed,malicious,application,49038,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/login?UNION SELECT,true,false
2024-02-08T00:00:00.000Z,207.105.49.25,192.168.1.92,HTTPS,blocked,malicious,application,44764,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure?DROP TABLE,true,false
2024-12-03T00:00:00.000Z,192.168.1.180,192.168.1.38,SSH,allowed,malicious,ids,42685,SQLMap/1.6-dev,/root?UNION SELECT,true,false
2024-03-18T00:00:00.000Z,192.168.1.45,192.168.1.24,SSH,allowed,malicious,application,35225,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user?UNION SELECT,true,false
2024-02-07T00:00:00.000Z,24.98.25.92,192.168.1.195,TCP,allowed,malicious,firewall,5408,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-11-21T00:00:00.000Z,55.234.242.146,192.168.1.47,TCP,allowed,malicious,firewall,1038,curl/7.64.1,/?UNION SELECT,true,false
2024-01-22T00:00:00.000Z,62.225.146.243,192.168.1.137,TCP,blocked,malicious,ids,16137,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-03-16T00:00:00.000Z,169.122.243.141,192.168.1.213,HTTPS,allowed,malicious,ids,49532,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config?DROP TABLE,true,false
2024-09-26T00:00:00.000Z,192.168.1.43,192.168.1.66,SSH,blocked,malicious,ids,21053,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/etc/passwd?UNION SELECT,true,false
2024-08-25T00:00:00.000Z,192.168.1.89,192.168.1.254,SSH,allowed,malicious,firewall,47368,Nmap Scripting Engine,/root?DROP TABLE,true,false
2024-08-20T00:00:00.000Z,161.77.216.164,192.168.1.30,HTTP,allowed,malicious,firewall,22968,Nmap Scripting Engine,/wp-login.php?UNION SELECT,true,false
2024-02-14T00:00:00.000Z,141.26.13.167,192.168.1.28,SSH,allowed,malicious,ids,17790,curl/7.64.1,/etc/passwd?DROP TABLE,true,false
2024-10-03T00:00:00.000Z,59.198.75.253,192.168.1.170,HTTP,blocked,malicious,ids,24001,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/index.php?UNION SELECT,true,false
2024-01-07T00:00:00.000Z,235.165.118.37,192.168.1.152,SSH,blocked,malicious,firewall,43085,curl/7.64.1,/bin/bash?UNION SELECT,true,false
2024-06-14T00:00:00.000Z,25.169.111.91,192.168.1.144,SSH,blocked,malicious,ids,23821,Nmap Scripting Engine,/etc/passwd?DROP TABLE,true,false
2024-04-26T00:00:00.000Z,209.18.251.195,192.168.1.83,HTTPS,blocked,malicious,ids,22753,SQLMap/1.6-dev,/login?DROP TABLE,true,false
2024-07-16T00:00:00.000Z,235.165.118.37,192.168.1.16,UDP,allowed,malicious,firewall,42661,curl/7.64.1,/?UNION SELECT,true,false
2024-11-01T00:00:00.000Z,30.175.227.138,192.168.1.61,TCP,blocked,malicious,firewall,8888,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-09-11T00:00:00.000Z,95.91.54.172,192.168.1.230,TCP,allowed,malicious,firewall,49520,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-01-18T00:00:00.000Z,207.105.49.25,192.168.1.129,UDP,allowed,malicious,firewall,3609,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-07-07T00:00:00.000Z,42.119.98.70,192.168.1.191,HTTP,allowed,malicious,firewall,21807,Nmap Scripting Engine,/admin?UNION SELECT,true,false
2024-10-29T00:00:00.000Z,187.14.173.168,192.168.1.196,UDP,blocked,malicious,application,22825,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-01-30T00:00:00.000Z,217.89.155.68,192.168.1.66,HTTPS,blocked,malicious,ids,8195,curl/7.64.1,/admin/config?DROP TABLE,true,false
2024-10-25T00:00:00.000Z,41.117.1.245,192.168.1.11,HTTP,blocked,malicious,application,26291,Nmap Scripting Engine,/dashboard?UNION SELECT,true,false
2024-05-22T00:00:00.000Z,192.168.1.83,192.168.1.121,SSH,allowed,malicious,ids,2592,curl/7.64.1,/home/user?DROP TABLE,true,false
2024-01-15T00:00:00.000Z,25.169.111.91,192.168.1.138,UDP,blocked,malicious,firewall,40919,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-11-19T00:00:00.000Z,130.234.28.223,192.168.1.24,FTP,allowed,malicious,application,30565,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/files?UNION SELECT,true,false
2024-05-23T00:00:00.000Z,109.47.72.119,192.168.1.120,HTTPS,allowed,malicious,application,22654,Nmap Scripting Engine,/auth?DROP TABLE,true,false
2024-08-29T00:00:00.000Z,131.127.24.194,192.168.1.230,HTTPS,blocked,malicious,ids,9029,SQLMap/1.6-dev,/admin/config?DROP TABLE,true,false
2024-06-30T00:00:00.000Z,192.168.1.12,192.168.1.220,SSH,allowed,malicious,application,49792,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
2024-06-22T00:00:00.000Z,254.237.164.177,192.168.1.37,HTTPS,allowed,malicious,ids,37698,SQLMap/1.6-dev,/admin/config?DROP TABLE,true,false
2024-11-11T00:00:00.000Z,31.64.58.17,192.168.1.216,TCP,blocked,malicious,application,19580,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-09-12T00:00:00.000Z,26.98.72.117,192.168.1.110,TCP,allowed,malicious,firewall,4651,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-03-01T00:00:00.000Z,68.36.64.191,192.168.1.242,TCP,allowed,malicious,firewall,11161,Nmap Scripting Engine,/?DROP TABLE,true,false
2024-01-27T00:00:00.000Z,59.198.75.253,192.168.1.234,ICMP,blocked,malicious,firewall,25962,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-04-06T00:00:00.000Z,24.238.193.218,192.168.1.250,FTP,allowed,malicious,firewall,12632,Nmap Scripting Engine,/upload?DROP TABLE,true,false
2024-03-12T00:00:00.000Z,156.109.247.55,192.168.1.219,HTTP,blocked,malicious,application,4847,curl/7.64.1,/api/login?DROP TABLE,true,false
2024-10-31T00:00:00.000Z,59.211.9.207,192.168.1.20,UDP,allowed,malicious,ids,6389,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-11-10T00:00:00.000Z,109.153.17.99,192.168.1.166,HTTPS,allowed,malicious,ids,20020,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure?DROP TABLE,true,false
2024-12-26T00:00:00.000Z,122.63.201.122,192.168.1.151,HTTPS,blocked,malicious,application,26913,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin/config?DROP TABLE,true,false
2024-10-27T00:00:00.000Z,181.18.12.170,192.168.1.233,HTTPS,blocked,malicious,application,29422,Nmap Scripting Engine,/secure?UNION SELECT,true,false
2024-09-07T00:00:00.000Z,192.168.1.219,192.168.1.215,SSH,blocked,malicious,ids,5560,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash?DROP TABLE,true,false
2024-04-05T00:00:00.000Z,192.168.1.117,192.168.1.83,SSH,allowed,malicious,ids,8482,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
2024-08-06T00:00:00.000Z,21.22.188.125,192.168.1.233,HTTP,blocked,malicious,firewall,48882,SQLMap/1.6-dev,/index.php?UNION SELECT,true,false
2024-12-13T00:00:00.000Z,30.175.227.138,192.168.1.182,UDP,allowed,malicious,firewall,40780,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-06-15T00:00:00.000Z,137.197.33.33,192.168.1.32,HTTP,allowed,malicious,firewall,14464,curl/7.64.1,/api/login?UNION SELECT,true,false
2024-06-27T00:00:00.000Z,64.224.237.20,192.168.1.38,HTTPS,blocked,malicious,application,48194,curl/7.64.1,/auth?UNION SELECT,true,false
2024-11-18T00:00:00.000Z,192.168.1.174,192.168.1.131,SSH,allowed,malicious,application,49818,Nmap Scripting Engine,/etc/passwd?DROP TABLE,true,false
2024-05-07T00:00:00.000Z,167.180.140.108,192.168.1.99,HTTP,allowed,malicious,firewall,38992,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/admin?DROP TABLE,true,false
2024-02-13T00:00:00.000Z,236.1.154.83,192.168.1.31,TCP,allowed,malicious,firewall,34596,curl/7.64.1,/?DROP TABLE,true,false
2024-07-12T00:00:00.000Z,216.197.199.15,192.168.1.59,HTTP,allowed,malicious,firewall,7049,curl/7.64.1,/admin?DROP TABLE,true,false
2024-11-24T00:00:00.000Z,97.21.142.76,192.168.1.143,UDP,allowed,malicious,application,830,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-11-19T00:00:00.000Z,144.138.68.192,192.168.1.205,TCP,allowed,malicious,ids,47757,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-03-27T00:00:00.000Z,21.22.188.125,192.168.1.120,ICMP,blocked,malicious,firewall,1215,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-07-18T00:00:00.000Z,168.128.102.227,192.168.1.55,TCP,allowed,malicious,ids,5352,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-05-13T00:00:00.000Z,192.168.1.70,192.168.1.124,SSH,allowed,malicious,firewall,35950,curl/7.64.1,/etc/passwd?UNION SELECT,true,false
2024-12-05T00:00:00.000Z,161.41.203.175,192.168.1.8,TCP,allowed,malicious,application,14489,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-01-17T00:00:00.000Z,192.168.1.49,192.168.1.4,SSH,blocked,malicious,application,43941,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
2024-09-30T00:00:00.000Z,213.161.159.227,192.168.1.104,SSH,allowed,malicious,application,7750,curl/7.64.1,/home/user?UNION SELECT,true,false
2024-01-11T00:00:00.000Z,192.168.1.202,192.168.1.69,SSH,blocked,malicious,firewall,35806,Nmap Scripting Engine,/root?DROP TABLE,true,false
2024-12-08T00:00:00.000Z,130.156.51.40,192.168.1.6,UDP,blocked,malicious,firewall,16120,curl/7.64.1,/?DROP TABLE,true,false
2024-08-14T00:00:00.000Z,7.144.51.184,192.168.1.247,UDP,blocked,malicious,application,6774,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-04-28T00:00:00.000Z,192.168.1.166,192.168.1.5,SSH,blocked,malicious,ids,43683,curl/7.64.1,/etc/passwd?DROP TABLE,true,false
2024-10-16T00:00:00.000Z,168.128.102.227,192.168.1.24,UDP,allowed,malicious,ids,14787,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-09-23T00:00:00.000Z,144.138.68.192,192.168.1.9,ICMP,allowed,malicious,application,44248,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-08-04T00:00:00.000Z,166.19.156.163,192.168.1.252,ICMP,blocked,malicious,ids,17121,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-07-02T00:00:00.000Z,104.187.87.205,192.168.1.2,TCP,allowed,malicious,firewall,21114,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-12-15T00:00:00.000Z,139.215.4.249,192.168.1.94,TCP,blocked,malicious,firewall,17194,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-06-21T00:00:00.000Z,192.168.1.210,192.168.1.233,SSH,allowed,malicious,firewall,46849,SQLMap/1.6-dev,/root?DROP TABLE,true,false
2024-09-12T00:00:00.000Z,139.215.4.249,192.168.1.77,FTP,allowed,malicious,application,41706,Nmap Scripting Engine,/download?DROP TABLE,true,false
2024-07-11T00:00:00.000Z,189.27.174.190,192.168.1.114,UDP,blocked,malicious,firewall,37623,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-03-14T00:00:00.000Z,139.215.4.249,192.168.1.178,TCP,allowed,malicious,firewall,24907,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-10-20T00:00:00.000Z,87.6.151.142,192.168.1.249,TCP,allowed,malicious,firewall,14991,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-11-20T00:00:00.000Z,192.168.1.186,192.168.1.196,SSH,allowed,malicious,ids,21593,curl/7.64.1,/home/user?DROP TABLE,true,false
