timestamp,source_ip,dest_ip,protocol,action,threat_label,log_type,bytes_transferred,user_agent,request_path,is_sqli,is_xss
2024-01-07T00:00:00.000Z,221.28.64.50,192.168.1.142,TCP,blocked,malicious,ids,7699,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-09-08T00:00:00.000Z,19.182.162.16,192.168.1.14,ICMP,blocked,malicious,firewall,20994,curl/7.64.1,/?DROP TABLE,true,false
2024-06-25T00:00:00.000Z,130.234.28.223,192.168.1.236,TCP,allowed,malicious,ids,36369,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-04-09T00:00:00.000Z,109.153.17.99,192.168.1.104,UDP,blocked,malicious,ids,43932,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-08-13T00:00:00.000Z,192.168.1.132,192.168.1.64,SSH,allowed,malicious,firewall,35734,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/home/user?UNION SELECT,true,false
2024-07-11T00:00:00.000Z,109.153.17.99,192.168.1.5,HTTPS,blocked,malicious,application,32628,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/auth?DROP TABLE,true,false
2024-02-20T00:00:00.000Z,192.168.1.55,192.168.1.139,SSH,allowed,malicious,firewall,10402,curl/7.64.1,/etc/passwd?DROP TABLE,true,false
2024-03-15T00:00:00.000Z,207.41.179.109,192.168.1.108,ICMP,blocked,malicious,application,39303,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-06-27T00:00:00.000Z,31.64.58.17,192.168.1.225,ICMP,allowed,malicious,ids,46449,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-12-05T00:00:00.000Z,164.29.7.190,192.168.1.80,UDP,allowed,malicious,ids,27372,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-09-21T00:00:00.000Z,113.231.133.116,192.168.1.99,UDP,blocked,malicious,ids,26137,Nmap Scripting Engine,/?DROP TABLE,true,false
2024-05-12T00:00:00.000Z,69.180.240.175,192.168.1.94,HTTP,blocked,malicious,ids,20811,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/admin?UNION SELECT,true,false
2024-01-06T00:00:00.000Z,130.234.28.223,192.168.1.160,SSH,allowed,malicious,firewall,36018,SQLMap/1.6-dev,/root?DROP TABLE,true,false
2024-07-10T00:00:00.000Z,96.196.42.139,192.168.1.236,HTTP,allowed,malicious,application,33002,SQLMap/1.6-dev,/api/login?DROP TABLE,true,false
2024-01-24T00:00:00.000Z,192.168.1.93,192.168.1.219,SSH,allowed,malicious,ids,15951,SQLMap/1.6-dev,/etc/passwd?DROP TABLE,true,false
2024-07-17T00:00:00.000Z,131.127.24.194,192.168.1.63,HTTP,allowed,malicious,application,17536,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/dashboard?UNION SELECT,true,false
2024-10-21T00:00:00.000Z,114.207.221.220,192.168.1.238,SSH,allowed,malicious,firewall,39034,Nmap Scripting Engine,/root?UNION SELECT,true,false
2024-08-04T00:00:00.000Z,192.168.1.161,192.168.1.84,SSH,allowed,malicious,ids,33833,curl/7.64.1,/root?DROP TABLE,true,false
2024-04-04T00:00:00.000Z,141.26.13.167,192.168.1.148,UDP,blocked,malicious,application,14142,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-02-15T00:00:00.000Z,7.144.51.184,192.168.1.139,TCP,allowed,malicious,ids,6835,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-02-05T00:00:00.000Z,221.28.64.50,192.168.1.10,HTTPS,blocked,malicious,application,25073,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure?DROP TABLE,true,false
2024-06-20T00:00:00.000Z,192.168.1.94,192.168.1.80,SSH,blocked,malicious,ids,1537,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user?DROP TABLE,true,false
2024-06-09T00:00:00.000Z,98.153.120.136,192.168.1.183,TCP,blocked,malicious,ids,43277,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-01-29T00:00:00.000Z,139.215.4.249,192.168.1.205,UDP,allowed,malicious,application,2869,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-03-29T00:00:00.000Z,26.98.72.117,192.168.1.1,TCP,blocked,malicious,application,31292,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-07-14T00:00:00.000Z,95.91.54.172,192.168.1.87,HTTP,allowed,malicious,ids,19586,curl/7.64.1,/api/login?DROP TABLE,true,false
2024-12-16T00:00:00.000Z,113.231.133.116,192.168.1.32,TCP,blocked,malicious,application,38760,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-06-10T00:00:00.000Z,143.57.176.84,192.168.1.225,ICMP,blocked,malicious,firewall,18856,curl/7.64.1,/?UNION SELECT,true,false
2024-08-27T00:00:00.000Z,43.68.136.224,192.168.1.137,HTTPS,blocked,malicious,firewall,2344,SQLMap/1.6-dev,/admin/config?UNION SELECT,true,false
2024-06-25T00:00:00.000Z,216.197.199.15,192.168.1.208,SSH,blocked,malicious,ids,37427,SQLMap/1.6-dev,/bin/bash?UNION SELECT,true,false
2024-12-20T00:00:00.000Z,187.14.173.168,192.168.1.78,TCP,blocked,malicious,ids,16939,curl/7.64.1,/?UNION SELECT,true,false
2024-07-28T00:00:00.000Z,31.64.58.17,192.168.1.17,HTTPS,allowed,malicious,ids,44213,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/secure?UNION SELECT,true,false
2024-07-29T00:00:00.000Z,192.168.1.55,192.168.1.114,SSH,allowed,malicious,firewall,22819,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash?DROP TABLE,true,false
2024-11-17T00:00:00.000Z,164.29.7.190,192.168.1.147,TCP,allowed,malicious,ids,4479,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-01-11T00:00:00.000Z,192.168.1.123,192.168.1.123,SSH,allowed,malicious,firewall,42764,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
2024-08-10T00:00:00.000Z,192.168.1.180,192.168.1.26,SSH,allowed,malicious,ids,10239,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash?UNION SELECT,true,false
2024-07-22T00:00:00.000Z,192.168.1.81,192.168.1.193,SSH,blocked,malicious,ids,15055,curl/7.64.1,/home/user?DROP TABLE,true,false
2024-07-12T00:00:00.000Z,166.19.156.163,192.168.1.99,HTTPS,allowed,malicious,ids,45634,Nmap Scripting Engine,/api/v1/data?DROP TABLE,true,false
2024-03-19T00:00:00.000Z,192.168.1.42,192.168.1.96,SSH,blocked,malicious,firewall,10244,curl/7.64.1,/etc/passwd?DROP TABLE,true,false
2024-09-03T00:00:00.000Z,192.168.1.214,192.168.1.241,SSH,allowed,malicious,application,10277,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/home/user?UNION SELECT,true,false
2024-08-27T00:00:00.000Z,252.166.26.16,192.168.1.109,FTP,blocked,malicious,firewall,32411,Nmap Scripting Engine,/files?UNION SELECT,true,false
2024-01-31T00:00:00.000Z,192.168.1.240,192.168.1.171,SSH,allowed,malicious,ids,13323,curl/7.64.1,/bin/bash?DROP TABLE,true,false
2024-07-11T00:00:00.000Z,141.26.13.167,192.168.1.152,HTTPS,blocked,malicious,application,33516,SQLMap/1.6-dev,/secure?UNION SELECT,true,false
2024-06-05T00:00:00.000Z,167.180.140.108,192.168.1.176,HTTP,blocked,malicious,ids,29218,Nmap Scripting Engine,/login?DROP TABLE,true,false
2024-02-19T00:00:00.000Z,166.19.156.163,192.168.1.120,HTTPS,blocked,malicious,ids,18846,SQLMap/1.6-dev,/secure?DROP TABLE,true,false
2024-09-06T00:00:00.000Z,235.165.118.37,192.168.1.107,ICMP,blocked,malicious,application,48215,Nmap Scripting Engine,/?DROP TABLE,true,false
2024-08-15T00:00:00.000Z,217.89.155.68,192.168.1.183,HTTP,allowed,malicious,application,10919,curl/7.64.1,/wp-login.php?UNION SELECT,true,false
2024-10-23T00:00:00.000Z,88.72.40.56,192.168.1.60,UDP,blocked,malicious,ids,43603,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-09-14T00:00:00.000Z,192.168.1.94,192.168.1.123,SSH,allowed,malicious,ids,26452,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash?UNION SELECT,true,false
2024-11-24T00:00:00.000Z,81.103.69.17,192.168.1.238,TCP,blocked,malicious,ids,31569,Nmap Scripting Engine,/?DROP TABLE,true,false
2024-06-12T00:00:00.000Z,192.168.1.42,192.168.1.17,SSH,allowed,malicious,application,1179,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/bin/bash?DROP TABLE,true,false
2024-02-25T00:00:00.000Z,31.64.58.17,192.168.1.215,TCP,blocked,malicious,ids,25524,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-04-29T00:00:00.000Z,31.64.58.17,192.168.1.183,TCP,blocked,malicious,firewall,6145,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-03-08T00:00:00.000Z,177.52.183.80,192.168.1.97,HTTPS,allowed,malicious,firewall,36584,Nmap Scripting Engine,/secure?UNION SELECT,true,false
2024-04-03T00:00:00.000Z,192.168.1.47,192.168.1.229,SSH,blocked,malicious,ids,35100,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?UNION SELECT,true,false
2024-03-24T00:00:00.000Z,19.182.162.16,192.168.1.47,UDP,blocked,malicious,application,3624,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-06-07T00:00:00.000Z,192.168.1.211,192.168.1.77,SSH,blocked,malicious,firewall,29415,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
2024-10-31T00:00:00.000Z,192.168.1.133,192.168.1.213,SSH,allowed,malicious,application,21441,SQLMap/1.6-dev,/etc/passwd?UNION SELECT,true,false
2024-05-28T00:00:00.000Z,68.36.64.191,192.168.1.107,HTTPS,blocked,malicious,firewall,14971,SQLMap/1.6-dev,/admin/config?DROP TABLE,true,false
2024-08-22T00:00:00.000Z,65.249.142.221,192.168.1.3,TCP,allowed,malicious,firewall,14286,Nmap Scripting Engine,/?DROP TABLE,true,false
2024-12-13T00:00:00.000Z,19.182.162.16,192.168.1.179,HTTP,allowed,malicious,application,36200,SQLMap/1.6-dev,/dashboard?DROP TABLE,true,false
2024-06-30T00:00:00.000Z,25.169.111.91,192.168.1.166,HTTPS,allowed,malicious,ids,2735,SQLMap/1.6-dev,/secure?UNION SELECT,true,false
2024-08-22T00:00:00.000Z,192.168.1.215,192.168.1.31,SSH,blocked,malicious,application,20064,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user?UNION SELECT,true,false
2024-12-17T00:00:00.000Z,43.68.136.224,192.168.1.76,HTTPS,allowed,malicious,ids,24653,SQLMap/1.6-dev,/secure?UNION SELECT,true,false
2024-12-08T00:00:00.000Z,192.168.1.183,192.168.1.226,SSH,blocked,malicious,firewall,12652,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/bin/bash?UNION SELECT,true,false
2024-10-11T00:00:00.000Z,192.168.1.186,192.168.1.144,SSH,blocked,malicious,ids,9247,SQLMap/1.6-dev,/home/user?DROP TABLE,true,false
2024-06-23T00:00:00.000Z,240.226.147.148,192.168.1.67,HTTPS,blocked,malicious,ids,19096,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/secure?UNION SELECT,true,false
2024-09-07T00:00:00.000Z,192.168.1.73,192.168.1.84,SSH,allowed,malicious,application,11830,curl/7.64.1,/root?UNION SELECT,true,false
2024-01-26T00:00:00.000Z,193.69.197.165,192.168.1.74,ICMP,blocked,malicious,firewall,26394,Nmap Scripting Engine,/?DROP TABLE,true,false
2024-10-16T00:00:00.000Z,207.79.62.15,192.168.1.115,ICMP,allowed,malicious,application,49485,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-06-14T00:00:00.000Z,181.18.12.170,192.168.1.157,FTP,allowed,malicious,application,20530,Nmap Scripting Engine,/download?UNION SELECT,true,false
2024-11-18T00:00:00.000Z,240.226.147.148,192.168.1.223,HTTP,blocked,malicious,ids,7045,SQLMap/1.6-dev,/admin?UNION SELECT,true,false
2024-09-03T00:00:00.000Z,168.128.102.227,192.168.1.80,UDP,blocked,malicious,application,20053,Nmap Scripting Engine,/?UNION SELECT,true,false
2024-04-10T00:00:00.000Z,131.127.24.194,192.168.1.103,HTTP,allowed,malicious,application,1403,curl/7.64.1,/admin?UNION SELECT,true,false
2024-05-13T00:00:00.000Z,213.161.159.227,192.168.1.25,SSH,allowed,malicious,application,19957,SQLMap/1.6-dev,/bin/bash?UNION SELECT,true,false
2024-12-25T00:00:00.000Z,96.196.42.139,192.168.1.143,HTTP,blocked,malicious,application,38479,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/login?DROP TABLE,true,false
2024-11-19T00:00:00.000Z,96.196.42.139,192.168.1.93,HTTPS,allowed,malicious,application,20041,SQLMap/1.6-dev,/admin/config?UNION SELECT,true,false
2024-02-15T00:00:00.000Z,161.41.203.175,192.168.1.68,HTTPS,allowed,malicious,firewall,18192,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data?DROP TABLE,true,false
2024-09-04T00:00:00.000Z,192.168.1.245,192.168.1.107,SSH,allowed,malicious,ids,37480,curl/7.64.1,/home/user?UNION SELECT,true,false
2024-07-20T00:00:00.000Z,192.168.1.182,192.168.1.72,SSH,allowed,malicious,application,47925,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/etc/passwd?UNION SELECT,true,false
2024-10-20T00:00:00.000Z,103.93.57.36,192.168.1.6,TCP,blocked,malicious,firewall,7164,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-07-22T00:00:00.000Z,242.3.175.185,192.168.1.207,HTTPS,allowed,malicious,firewall,14265,SQLMap/1.6-dev,/auth?UNION SELECT,true,false
2024-03-28T00:00:00.000Z,192.168.1.135,192.168.1.84,SSH,blocked,malicious,firewall,19189,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash?DROP TABLE,true,false
2024-06-29T00:00:00.000Z,7.144.51.184,192.168.1.116,ICMP,blocked,malicious,application,47856,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-09-11T00:00:00.000Z,61.72.172.125,192.168.1.248,TCP,allowed,malicious,application,26590,SQLMap/1.6-dev,/?DROP TABLE,true,false
2024-09-18T00:00:00.000Z,97.21.142.76,192.168.1.13,TCP,allowed,malicious,application,1080,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-06-02T00:00:00.000Z,192.168.1.15,192.168.1.100,SSH,blocked,malicious,firewall,28108,SQLMap/1.6-dev,/etc/passwd?UNION SELECT,true,false
2024-09-01T00:00:00.000Z,68.36.64.191,192.168.1.50,ICMP,allowed,malicious,application,29218,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?DROP TABLE,true,false
2024-09-01T00:00:00.000Z,59.198.75.253,192.168.1.34,UDP,allowed,malicious,ids,36001,SQLMap/1.6-dev,/?UNION SELECT,true,false
2024-05-16T00:00:00.000Z,95.91.54.172,192.168.1.214,TCP,blocked,malicious,ids,33923,curl/7.64.1,/?UNION SELECT,true,false
2024-12-16T00:00:00.000Z,192.168.1.192,192.168.1.203,SSH,allowed,malicious,firewall,30072,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/home/user?UNION SELECT,true,false
2024-04-10T00:00:00.000Z,185.225.185.68,192.168.1.29,UDP,allowed,malicious,application,9901,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/?UNION SELECT,true,false
2024-03-06T00:00:00.000Z,88.72.40.56,192.168.1.90,HTTP,blocked,malicious,ids,20661,SQLMap/1.6-dev,/dashboard?DROP TABLE,true,false
2024-12-23T00:00:00.000Z,192.168.1.19,192.168.1.215,SSH,blocked,malicious,firewall,35450,SQLMap/1.6-dev,/bin/bash?DROP TABLE,true,false
2024-06-19T00:00:00.000Z,130.234.28.223,192.168.1.53,FTP,allowed,malicious,ids,38954,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/backup?UNION SELECT,true,false
2024-12-10T00:00:00.000Z,192.168.1.50,192.168.1.163,SSH,blocked,malicious,application,42833,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/home/user?DROP TABLE,true,false
2024-05-12T00:00:00.000Z,225.184.81.55,192.168.1.40,HTTP,allowed,malicious,application,15442,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/dashboard?DROP TABLE,true,false
2024-10-25T00:00:00.000Z,192.168.1.38,192.168.1.194,SSH,blocked,malicious,ids,32708,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/bin/bash?UNION SELECT,true,false
2024-05-16T00:00:00.000Z,68.36.64.191,192.168.1.246,TCP,blocked,malicious,application,5178,curl/7.64.1,/?UNION SELECT,true,false
2024-08-24T00:00:00.000Z,217.89.155.68,192.168.1.246,HTTPS,allowed,malicious,application,4007,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_7) AppleWebKit/535.11 (KHTML, like Gecko) Chrome/117.0.0.0 Safari/537.36",/api/v1/data?UNION SELECT,true,false
2024-11-13T00:00:00.000Z,240.226.147.148,192.168.1.215,SSH,allowed,malicious,application,4456,Nmap Scripting Engine,/root?UNION SELECT,true,false
2024-08-09T00:00:00.000Z,65.249.142.221,192.168.1.110,HTTP,allowed,malicious,application,34044,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/api/login?DROP TABLE,true,false
2024-01-13T00:00:00.000Z,192.168.1.186,192.168.1.88,SSH,allowed,malicious,ids,7125,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36",/root?DROP TABLE,true,false
